2095;1;京周路;LINE;1;EAST;116.015050;39.704740;116.054500;39.712750
2094;0;京周路;LINE;3;WEST;116.054500;39.712750;116.015050;39.704740
2096;1;京周路;LINE;1;EAST;116.054500;39.712750;116.085840;39.718010
2095;0;京周路;LINE;3;WEST;116.085840;39.718010;116.054500;39.712750
2097;1;京周路;LINE;1;EAST;116.085840;39.718010;116.098910;39.720700
2096;0;京周路;LINE;3;WEST;116.098910;39.720700;116.085840;39.718010
2098;1;京周路;LINE;1;EAST;116.098910;39.720700;116.110280;39.722280
2097;0;京周路;LINE;3;WEST;116.110280;39.722280;116.098910;39.720700
1473;1;月华大街;LINE;1;EAST;116.110280;39.722280;116.114850;39.725630
1472;0;月华大街;LINE;3;WEST;116.114850;39.725630;116.110280;39.722280
1474;1;月华大街;LINE;1;EAST;116.114850;39.725630;116.135910;39.739190
